CHR,BIN_START,BIN_END,midBP,n_all,n_PC1,r_PC1,n_PC2,r_PC2,n_PC3,r_PC3,r_PC1_scaled,r_PC2_scaled,r_PC3_scaled
chr3R,96000000,97000000,96500000,4,1,0.25,1,0.25,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,97000000,98000000,97500000,8,0,0,3,0.375,0,0,0,0.05454545454545454,0
chr3R,100000000,101000000,100500000,1,0,0,0,0,0,0,0,0,0
chr3R,102000000,103000000,102500000,4,1,0.25,1,0.25,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,107000000,108000000,107500000,1,0,0,0,0,0,0,0,0,0
chr3R,112000000,113000000,112500000,3,0,0,0,0,0,0,0,0,0
chr3R,113000000,114000000,113500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chr3R,114000000,115000000,114500000,1,0,0,0,0,0,0,0,0,0
chr3R,115000000,116000000,115500000,5,0,0,0,0,0,0,0,0,0
chr3R,117000000,118000000,117500000,1,0,0,0,0,0,0,0,0,0
chr3R,119000000,120000000,119500000,3,0,0,0,0,0,0,0,0,0
chr3R,123000000,124000000,123500000,3,0,0,0,0,0,0,0,0,0
chr3R,126000000,127000000,126500000,7,0,0,0,0,0,0,0,0,0
chr3R,127000000,128000000,127500000,5,0,0,0,0,0,0,0,0,0
chr3R,128000000,129000000,128500000,2,0,0,0,0,0,0,0,0,0
chr3R,134000000,135000000,134500000,7,0,0,0,0,0,0,0,0,0
chr3R,142000000,143000000,142500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr3R,144000000,145000000,144500000,1,0,0,0,0,0,0,0,0,0
chr3R,146000000,147000000,146500000,3,0,0,0,0,0,0,0,0,0
chr3R,150000000,151000000,150500000,2,1,0.5,1,0.5,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,151000000,152000000,151500000,2,0,0,0,0,0,0,0,0,0
chr3R,152000000,153000000,152500000,20,4,0.2,0,0,0,0,0.07272727272727272,0,0
chr3R,153000000,154000000,153500000,8,0,0,0,0,0,0,0,0,0
chr3R,156000000,157000000,156500000,2,0,0,0,0,0,0,0,0,0
chr3R,161000000,162000000,161500000,1,0,0,1,1,0,0,0,0.01818181818181818,0
chr3R,162000000,163000000,162500000,6,0,0,1,0.16666666666666666,0,0,0,0.01818181818181818,0
chr3R,163000000,164000000,163500000,1,0,0,0,0,0,0,0,0,0
chr3R,165000000,166000000,165500000,5,0,0,0,0,0,0,0,0,0
chr3R,170000000,171000000,170500000,1,0,0,0,0,0,0,0,0,0
chr3R,171000000,172000000,171500000,1,0,0,0,0,0,0,0,0,0
chr3R,173000000,174000000,173500000,4,0,0,0,0,0,0,0,0,0
chr3R,174000000,175000000,174500000,5,0,0,0,0,0,0,0,0,0
chr3R,175000000,176000000,175500000,8,1,0.125,1,0.125,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,176000000,177000000,176500000,3,0,0,0,0,0,0,0,0,0
chr3R,177000000,178000000,177500000,2,0,0,0,0,0,0,0,0,0
chr3R,179000000,180000000,179500000,2,0,0,0,0,0,0,0,0,0
chr3R,180000000,181000000,180500000,4,0,0,0,0,0,0,0,0,0
chr3R,181000000,182000000,181500000,1,0,0,0,0,0,0,0,0,0
chr3R,185000000,186000000,185500000,1,0,0,0,0,0,0,0,0,0
chr3R,187000000,188000000,187500000,6,0,0,0,0,0,0,0,0,0
chr3R,189000000,190000000,189500000,2,0,0,0,0,0,0,0,0,0
chr3R,194000000,195000000,194500000,13,1,0.07692307692307693,1,0.07692307692307693,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,198000000,199000000,198500000,1,0,0,0,0,0,0,0,0,0
chr3R,199000000,200000000,199500000,3,0,0,0,0,0,0,0,0,0
chr3R,201000000,202000000,201500000,4,0,0,0,0,0,0,0,0,0
chr3R,202000000,203000000,202500000,1,0,0,0,0,0,0,0,0,0
chr3R,204000000,205000000,204500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr3R,207000000,208000000,207500000,5,0,0,0,0,0,0,0,0,0
chr3R,208000000,209000000,208500000,8,0,0,0,0,0,0,0,0,0
chr3R,210000000,211000000,210500000,4,0,0,0,0,0,0,0,0,0
chr3R,220000000,221000000,220500000,2,0,0,0,0,0,0,0,0,0
chr3R,223000000,224000000,223500000,9,0,0,2,0.2222222222222222,0,0,0,0.03636363636363636,0
chr3R,224000000,225000000,224500000,1,0,0,0,0,0,0,0,0,0
chr3R,231000000,232000000,231500000,1,0,0,0,0,0,0,0,0,0
chr3R,232000000,233000000,232500000,5,0,0,0,0,0,0,0,0,0
chr3R,233000000,234000000,233500000,1,0,0,0,0,0,0,0,0,0
chr3R,237000000,238000000,237500000,1,0,0,0,0,0,0,0,0,0
chr3R,238000000,239000000,238500000,7,0,0,0,0,0,0,0,0,0
chr3R,242000000,243000000,242500000,1,0,0,0,0,0,0,0,0,0
chr3R,244000000,245000000,244500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr3R,251000000,252000000,251500000,2,0,0,0,0,0,0,0,0,0
chr3R,254000000,255000000,254500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr3R,256000000,257000000,256500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr3R,262000000,263000000,262500000,2,2,1,0,0,0,0,0.03636363636363636,0,0
chr3R,267000000,268000000,267500000,7,0,0,1,0.14285714285714285,0,0,0,0.01818181818181818,0
chr3R,278000000,279000000,278500000,1,0,0,0,0,0,0,0,0,0
chr3R,279000000,280000000,279500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr3R,287000000,288000000,287500000,3,0,0,0,0,0,0,0,0,0
chr3R,309000000,310000000,309500000,3,0,0,0,0,0,0,0,0,0
chr3R,336000000,337000000,336500000,1,0,0,0,0,0,0,0,0,0
chr3R,385000000,386000000,385500000,1,0,0,0,0,0,0,0,0,0
chr3R,481000000,482000000,481500000,1,0,0,0,0,0,0,0,0,0
chr3R,504000000,505000000,504500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,509000000,510000000,509500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr3R,537000000,538000000,537500000,1,0,0,0,0,0,0,0,0,0
chr3R,545000000,546000000,545500000,1,0,0,0,0,0,0,0,0,0
chr3R,556000000,557000000,556500000,2,0,0,0,0,0,0,0,0,0
chr3R,588000000,589000000,588500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,597000000,598000000,597500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,604000000,605000000,604500000,2,2,1,2,1,0,0,0.03636363636363636,0.03636363636363636,0
chr3R,607000000,608000000,607500000,2,0,0,0,0,0,0,0,0,0
chr3R,609000000,610000000,609500000,5,0,0,0,0,0,0,0,0,0
chr3R,610000000,611000000,610500000,1,0,0,0,0,0,0,0,0,0
chr3R,615000000,616000000,615500000,1,0,0,0,0,0,0,0,0,0
chr3R,620000000,621000000,620500000,1,0,0,0,0,0,0,0,0,0
chr3R,624000000,625000000,624500000,1,0,0,0,0,0,0,0,0,0
chr3R,625000000,626000000,625500000,1,0,0,0,0,0,0,0,0,0
chr3R,626000000,627000000,626500000,1,0,0,0,0,0,0,0,0,0
chr3R,639000000,640000000,639500000,1,0,0,0,0,0,0,0,0,0
chr3R,640000000,641000000,640500000,1,0,0,0,0,0,0,0,0,0
chr3R,645000000,646000000,645500000,1,0,0,0,0,0,0,0,0,0
chr3R,648000000,649000000,648500000,1,0,0,0,0,0,0,0,0,0
chr3R,649000000,650000000,649500000,4,0,0,0,0,0,0,0,0,0
chr3R,650000000,651000000,650500000,2,0,0,0,0,0,0,0,0,0
chr3R,651000000,652000000,651500000,1,0,0,0,0,0,0,0,0,0
chr3R,652000000,653000000,652500000,6,0,0,0,0,0,0,0,0,0
chr3R,655000000,656000000,655500000,10,0,0,0,0,0,0,0,0,0
chr3R,657000000,658000000,657500000,2,0,0,0,0,0,0,0,0,0
chr3R,658000000,659000000,658500000,4,0,0,0,0,0,0,0,0,0
chr3R,660000000,661000000,660500000,3,0,0,0,0,0,0,0,0,0
chr3R,661000000,662000000,661500000,1,0,0,0,0,0,0,0,0,0
chr3R,664000000,665000000,664500000,3,0,0,0,0,0,0,0,0,0
chr3R,667000000,668000000,667500000,1,0,0,0,0,0,0,0,0,0
chr3R,668000000,669000000,668500000,2,0,0,0,0,0,0,0,0,0
chr3R,669000000,670000000,669500000,1,0,0,0,0,0,0,0,0,0
chr3R,670000000,671000000,670500000,1,0,0,0,0,0,0,0,0,0
chr3R,671000000,672000000,671500000,1,0,0,0,0,0,0,0,0,0
chr3R,672000000,673000000,672500000,1,0,0,0,0,0,0,0,0,0
chr3R,675000000,676000000,675500000,7,0,0,0,0,0,0,0,0,0
chr3R,676000000,677000000,676500000,2,0,0,0,0,0,0,0,0,0
chr3R,677000000,678000000,677500000,4,0,0,0,0,0,0,0,0,0
chr3R,679000000,680000000,679500000,4,0,0,0,0,0,0,0,0,0
chr3R,680000000,681000000,680500000,9,0,0,0,0,0,0,0,0,0
chr3R,682000000,683000000,682500000,3,0,0,0,0,0,0,0,0,0
chr3R,683000000,684000000,683500000,5,0,0,0,0,0,0,0,0,0
chr3R,684000000,685000000,684500000,3,0,0,0,0,0,0,0,0,0
chr3R,686000000,687000000,686500000,4,0,0,0,0,0,0,0,0,0
chr3R,690000000,691000000,690500000,1,0,0,0,0,0,0,0,0,0
chr3R,691000000,692000000,691500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr3R,692000000,693000000,692500000,2,2,1,1,0.5,0,0,0.03636363636363636,0.01818181818181818,0
chr3R,693000000,694000000,693500000,2,0,0,0,0,0,0,0,0,0
chr3R,696000000,697000000,696500000,2,0,0,0,0,0,0,0,0,0
chr3R,699000000,700000000,699500000,1,0,0,0,0,0,0,0,0,0
chr3R,704000000,705000000,704500000,2,0,0,0,0,0,0,0,0,0
chr3R,705000000,706000000,705500000,1,0,0,0,0,0,0,0,0,0
chr3R,707000000,708000000,707500000,3,0,0,0,0,0,0,0,0,0
chr3R,710000000,711000000,710500000,4,0,0,0,0,0,0,0,0,0
chr3R,713000000,714000000,713500000,1,0,0,0,0,0,0,0,0,0
chr3R,715000000,716000000,715500000,5,0,0,0,0,0,0,0,0,0
chr3R,719000000,720000000,719500000,5,0,0,0,0,0,0,0,0,0
chr3R,720000000,721000000,720500000,4,0,0,0,0,0,0,0,0,0
chr3R,724000000,725000000,724500000,3,0,0,0,0,0,0,0,0,0
chr3R,727000000,728000000,727500000,2,0,0,0,0,0,0,0,0,0
chr3R,728000000,729000000,728500000,2,0,0,0,0,0,0,0,0,0
chr3R,730000000,731000000,730500000,6,0,0,0,0,0,0,0,0,0
chr3R,732000000,733000000,732500000,2,0,0,0,0,0,0,0,0,0
chr3R,733000000,734000000,733500000,1,0,0,0,0,0,0,0,0,0
chr3R,734000000,735000000,734500000,2,0,0,0,0,0,0,0,0,0
chr3R,735000000,736000000,735500000,1,0,0,0,0,0,0,0,0,0
chr3R,737000000,738000000,737500000,1,0,0,0,0,0,0,0,0,0
chr3R,738000000,739000000,738500000,8,0,0,0,0,0,0,0,0,0
chr3R,739000000,740000000,739500000,1,0,0,0,0,0,0,0,0,0
chr3R,741000000,742000000,741500000,1,0,0,0,0,0,0,0,0,0
chr3R,742000000,743000000,742500000,7,0,0,0,0,0,0,0,0,0
chr3R,743000000,744000000,743500000,1,0,0,0,0,0,0,0,0,0
chr3R,744000000,745000000,744500000,4,0,0,0,0,0,0,0,0,0
chr3R,745000000,746000000,745500000,3,0,0,0,0,0,0,0,0,0
chr3R,746000000,747000000,746500000,3,0,0,0,0,0,0,0,0,0
chr3R,747000000,748000000,747500000,2,0,0,0,0,0,0,0,0,0
chr3R,750000000,751000000,750500000,3,0,0,0,0,0,0,0,0,0
chr3R,751000000,752000000,751500000,3,0,0,0,0,0,0,0,0,0
chr3R,752000000,753000000,752500000,4,0,0,0,0,0,0,0,0,0
chr3R,754000000,755000000,754500000,1,0,0,0,0,0,0,0,0,0
chr3R,755000000,756000000,755500000,3,0,0,0,0,0,0,0,0,0
chr3R,761000000,762000000,761500000,1,0,0,0,0,0,0,0,0,0
chr3R,762000000,763000000,762500000,10,0,0,0,0,0,0,0,0,0
chr3R,763000000,764000000,763500000,5,0,0,0,0,0,0,0,0,0
chr3R,765000000,766000000,765500000,3,0,0,0,0,0,0,0,0,0
chr3R,768000000,769000000,768500000,12,0,0,0,0,0,0,0,0,0
chr3R,769000000,770000000,769500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr3R,770000000,771000000,770500000,1,0,0,0,0,0,0,0,0,0
chr3R,773000000,774000000,773500000,3,0,0,0,0,0,0,0,0,0
chr3R,775000000,776000000,775500000,10,2,0.2,0,0,0,0,0.03636363636363636,0,0
chr3R,776000000,777000000,776500000,2,0,0,0,0,0,0,0,0,0
chr3R,781000000,782000000,781500000,7,0,0,0,0,0,0,0,0,0
chr3R,782000000,783000000,782500000,1,0,0,0,0,0,0,0,0,0
chr3R,783000000,784000000,783500000,3,0,0,0,0,0,0,0,0,0
chr3R,785000000,786000000,785500000,8,0,0,1,0.125,1,0.125,0,0.01818181818181818,0.01818181818181818
chr3R,788000000,789000000,788500000,6,0,0,0,0,0,0,0,0,0
chr3R,798000000,799000000,798500000,3,0,0,0,0,0,0,0,0,0
chr3R,800000000,801000000,800500000,8,1,0.125,0,0,0,0,0.01818181818181818,0,0
chr3R,801000000,802000000,801500000,3,0,0,0,0,0,0,0,0,0
chr3R,803000000,804000000,803500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr3R,805000000,806000000,805500000,3,0,0,0,0,0,0,0,0,0
chr3R,806000000,807000000,806500000,5,0,0,0,0,0,0,0,0,0
chr3R,807000000,808000000,807500000,2,0,0,0,0,0,0,0,0,0
chr3R,808000000,809000000,808500000,22,0,0,0,0,0,0,0,0,0
chr3R,809000000,810000000,809500000,3,0,0,1,0.3333333333333333,0,0,0,0.01818181818181818,0
chr3R,810000000,811000000,810500000,4,0,0,0,0,0,0,0,0,0
chr3R,811000000,812000000,811500000,5,0,0,0,0,0,0,0,0,0
chr3R,813000000,814000000,813500000,3,0,0,0,0,0,0,0,0,0
chr3R,814000000,815000000,814500000,3,0,0,0,0,0,0,0,0,0
chr3R,816000000,817000000,816500000,4,0,0,0,0,0,0,0,0,0
chr3R,817000000,818000000,817500000,6,0,0,0,0,0,0,0,0,0
chr3R,821000000,822000000,821500000,2,0,0,0,0,0,0,0,0,0
chr3R,825000000,826000000,825500000,9,0,0,0,0,0,0,0,0,0
chr3R,830000000,831000000,830500000,10,1,0.1,0,0,0,0,0.01818181818181818,0,0
chr3R,832000000,833000000,832500000,2,0,0,0,0,0,0,0,0,0
chr3R,833000000,834000000,833500000,4,0,0,0,0,0,0,0,0,0
chr3R,835000000,836000000,835500000,2,1,0.5,1,0.5,0,0,0.01818181818181818,0.01818181818181818,0
chr3R,837000000,838000000,837500000,2,0,0,0,0,0,0,0,0,0
chr3R,839000000,840000000,839500000,2,0,0,0,0,0,0,0,0,0
chr3R,841000000,842000000,841500000,5,0,0,0,0,0,0,0,0,0
chr3R,843000000,844000000,843500000,7,0,0,0,0,0,0,0,0,0
chr3R,844000000,845000000,844500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr3R,846000000,847000000,846500000,2,0,0,0,0,0,0,0,0,0
chr3R,848000000,849000000,848500000,6,0,0,0,0,0,0,0,0,0
chr3R,849000000,850000000,849500000,5,0,0,0,0,0,0,0,0,0
chr3R,850000000,851000000,850500000,7,0,0,0,0,0,0,0,0,0
chr3R,851000000,852000000,851500000,5,0,0,0,0,0,0,0,0,0
chr3R,852000000,853000000,852500000,14,0,0,0,0,0,0,0,0,0
chr3R,857000000,858000000,857500000,3,0,0,0,0,0,0,0,0,0
chr3R,858000000,859000000,858500000,12,0,0,0,0,0,0,0,0,0
chr3R,859000000,860000000,859500000,6,0,0,0,0,0,0,0,0,0
chr3R,861000000,862000000,861500000,1,0,0,0,0,0,0,0,0,0
chr3R,863000000,864000000,863500000,1,0,0,0,0,0,0,0,0,0
chr3R,864000000,865000000,864500000,1,0,0,0,0,0,0,0,0,0
chr3R,866000000,867000000,866500000,1,0,0,0,0,0,0,0,0,0
chr3R,867000000,868000000,867500000,7,0,0,0,0,0,0,0,0,0
chr3R,871000000,872000000,871500000,1,0,0,0,0,0,0,0,0,0
chr3R,872000000,873000000,872500000,7,0,0,0,0,0,0,0,0,0
chr3R,876000000,877000000,876500000,9,0,0,0,0,0,0,0,0,0
chr3R,879000000,880000000,879500000,1,0,0,0,0,0,0,0,0,0
chr3R,880000000,881000000,880500000,12,0,0,0,0,0,0,0,0,0
chr3R,881000000,882000000,881500000,4,0,0,0,0,0,0,0,0,0
chr3R,883000000,884000000,883500000,1,0,0,0,0,0,0,0,0,0
chr3R,884000000,885000000,884500000,9,0,0,0,0,0,0,0,0,0
chr3R,886000000,887000000,886500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr3R,889000000,890000000,889500000,7,0,0,0,0,0,0,0,0,0
chr3R,895000000,896000000,895500000,5,0,0,0,0,0,0,0,0,0
chr3R,902000000,903000000,902500000,3,0,0,0,0,0,0,0,0,0
chr3R,903000000,904000000,903500000,2,0,0,0,0,0,0,0,0,0
chr3R,904000000,905000000,904500000,4,0,0,0,0,0,0,0,0,0
chr3R,905000000,906000000,905500000,1,0,0,0,0,0,0,0,0,0
chr3R,906000000,907000000,906500000,11,1,0.09090909090909091,0,0,0,0,0.01818181818181818,0,0
chr3R,908000000,909000000,908500000,4,0,0,0,0,0,0,0,0,0
chr3R,910000000,911000000,910500000,13,0,0,0,0,0,0,0,0,0
chr3R,911000000,912000000,911500000,2,0,0,0,0,0,0,0,0,0
chr3R,912000000,913000000,912500000,6,0,0,0,0,0,0,0,0,0
chr3R,913000000,914000000,913500000,10,0,0,0,0,0,0,0,0,0
chr3R,914000000,915000000,914500000,15,0,0,0,0,0,0,0,0,0
chr3R,916000000,917000000,916500000,6,0,0,0,0,0,0,0,0,0
chr3R,918000000,919000000,918500000,6,0,0,0,0,0,0,0,0,0
chr3R,919000000,920000000,919500000,6,0,0,0,0,0,0,0,0,0
chr3R,922000000,923000000,922500000,2,0,0,0,0,0,0,0,0,0
chr3R,923000000,924000000,923500000,4,0,0,0,0,0,0,0,0,0
chr3R,924000000,925000000,924500000,3,0,0,0,0,0,0,0,0,0
chr3R,925000000,926000000,925500000,3,0,0,0,0,0,0,0,0,0
chr3R,926000000,927000000,926500000,1,0,0,0,0,0,0,0,0,0
chr3R,929000000,930000000,929500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr3R,931000000,932000000,931500000,2,0,0,0,0,0,0,0,0,0
chr3R,933000000,934000000,933500000,3,0,0,0,0,0,0,0,0,0
chr3R,934000000,935000000,934500000,4,0,0,0,0,0,0,0,0,0
chr3R,935000000,936000000,935500000,6,0,0,0,0,0,0,0,0,0
chr3R,936000000,937000000,936500000,4,0,0,0,0,0,0,0,0,0
chr3R,937000000,938000000,937500000,3,0,0,0,0,0,0,0,0,0
chr3R,938000000,939000000,938500000,6,0,0,0,0,0,0,0,0,0
chr3R,939000000,940000000,939500000,13,0,0,0,0,0,0,0,0,0
chr3R,940000000,941000000,940500000,8,0,0,0,0,0,0,0,0,0
chr3R,942000000,943000000,942500000,4,0,0,0,0,0,0,0,0,0
chr3R,943000000,944000000,943500000,9,0,0,0,0,0,0,0,0,0
chr3R,944000000,945000000,944500000,2,0,0,0,0,0,0,0,0,0
chr3R,947000000,948000000,947500000,4,0,0,0,0,0,0,0,0,0
chr3R,948000000,949000000,948500000,6,0,0,0,0,0,0,0,0,0
chr3R,950000000,951000000,950500000,4,0,0,0,0,0,0,0,0,0
chr3R,953000000,954000000,953500000,3,0,0,0,0,0,0,0,0,0
chr3R,954000000,955000000,954500000,11,0,0,0,0,0,0,0,0,0
chr3R,955000000,956000000,955500000,7,0,0,0,0,0,0,0,0,0
chr3R,956000000,957000000,956500000,8,0,0,1,0.125,0,0,0,0.01818181818181818,0
chr3R,960000000,961000000,960500000,6,0,0,0,0,0,0,0,0,0
chr3R,961000000,962000000,961500000,8,0,0,0,0,0,0,0,0,0
chr3R,963000000,964000000,963500000,5,0,0,0,0,0,0,0,0,0
chr3R,964000000,965000000,964500000,10,0,0,0,0,0,0,0,0,0
chr4R,1000000,2000000,1500000,31,0,0,0,0,0,0,0,0,0
chr4R,2000000,3000000,2500000,3,0,0,0,0,0,0,0,0,0
chr4R,3000000,4000000,3500000,7,0,0,0,0,0,0,0,0,0
chr4R,5000000,6000000,5500000,3,0,0,0,0,0,0,0,0,0
chr4R,8000000,9000000,8500000,9,0,0,0,0,0,0,0,0,0
chr4R,9000000,10000000,9500000,1,0,0,0,0,0,0,0,0,0
chr4R,10000000,11000000,10500000,5,1,0.2,1,0.2,0,0,0.01818181818181818,0.01818181818181818,0
chr4R,11000000,12000000,11500000,19,2,0.10526315789473684,0,0,1,0.05263157894736842,0.03636363636363636,0,0.01818181818181818
chr4R,12000000,13000000,12500000,3,0,0,0,0,0,0,0,0,0
chr4R,14000000,15000000,14500000,5,0,0,0,0,0,0,0,0,0
chr4R,16000000,17000000,16500000,1,0,0,0,0,0,0,0,0,0
chr4R,18000000,19000000,18500000,5,0,0,0,0,0,0,0,0,0
chr4R,19000000,20000000,19500000,4,0,0,0,0,0,0,0,0,0
chr4R,20000000,21000000,20500000,13,0,0,2,0.15384615384615385,0,0,0,0.03636363636363636,0
chr4R,21000000,22000000,21500000,14,0,0,0,0,0,0,0,0,0
chr4R,30000000,31000000,30500000,9,0,0,0,0,0,0,0,0,0
chr4R,32000000,33000000,32500000,2,0,0,0,0,0,0,0,0,0
chr4R,34000000,35000000,34500000,3,0,0,0,0,0,0,0,0,0
chr4R,35000000,36000000,35500000,3,0,0,0,0,0,0,0,0,0
chr4R,37000000,38000000,37500000,7,0,0,0,0,0,0,0,0,0
chr4R,40000000,41000000,40500000,1,0,0,0,0,0,0,0,0,0
chr4R,41000000,42000000,41500000,9,0,0,0,0,0,0,0,0,0
chr4R,46000000,47000000,46500000,12,0,0,0,0,0,0,0,0,0
chr4R,47000000,48000000,47500000,5,0,0,0,0,0,0,0,0,0
chr4R,51000000,52000000,51500000,15,0,0,0,0,0,0,0,0,0
chr4R,53000000,54000000,53500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr4R,55000000,56000000,55500000,6,0,0,0,0,0,0,0,0,0
chr4R,56000000,57000000,56500000,1,0,0,0,0,0,0,0,0,0
chr4R,57000000,58000000,57500000,6,0,0,0,0,0,0,0,0,0
chr4R,60000000,61000000,60500000,2,0,0,0,0,0,0,0,0,0
chr4R,61000000,62000000,61500000,2,0,0,0,0,0,0,0,0,0
chr4R,62000000,63000000,62500000,5,0,0,0,0,0,0,0,0,0
chr4R,63000000,64000000,63500000,4,0,0,0,0,0,0,0,0,0
chr4R,67000000,68000000,67500000,1,0,0,0,0,1,1,0,0,0.01818181818181818
chr4R,68000000,69000000,68500000,4,0,0,0,0,0,0,0,0,0
chr4R,69000000,70000000,69500000,11,0,0,0,0,0,0,0,0,0
chr4R,71000000,72000000,71500000,1,0,0,0,0,0,0,0,0,0
chr4R,72000000,73000000,72500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr4R,73000000,74000000,73500000,1,0,0,0,0,0,0,0,0,0
chr4R,74000000,75000000,74500000,4,0,0,0,0,0,0,0,0,0
chr4R,75000000,76000000,75500000,3,0,0,0,0,0,0,0,0,0
chr4R,78000000,79000000,78500000,3,0,0,0,0,0,0,0,0,0
chr4R,81000000,82000000,81500000,1,0,0,0,0,0,0,0,0,0
chr4R,82000000,83000000,82500000,1,0,0,0,0,0,0,0,0,0
chr4R,83000000,84000000,83500000,1,0,0,0,0,0,0,0,0,0
chr4R,84000000,85000000,84500000,3,0,0,0,0,0,0,0,0,0
chr4R,85000000,86000000,85500000,6,0,0,0,0,0,0,0,0,0
chr4R,86000000,87000000,86500000,3,0,0,0,0,0,0,0,0,0
chr4R,87000000,88000000,87500000,2,0,0,0,0,0,0,0,0,0
chr4R,89000000,90000000,89500000,9,0,0,0,0,0,0,0,0,0
chr4R,90000000,91000000,90500000,3,0,0,0,0,0,0,0,0,0
chr4R,91000000,92000000,91500000,2,0,0,0,0,0,0,0,0,0
chr4R,94000000,95000000,94500000,8,0,0,0,0,0,0,0,0,0
chr4R,97000000,98000000,97500000,12,0,0,0,0,1,0.08333333333333333,0,0,0.01818181818181818
chr4R,100000000,101000000,100500000,6,0,0,0,0,0,0,0,0,0
chr4R,101000000,102000000,101500000,15,0,0,0,0,0,0,0,0,0
chr4R,110000000,111000000,110500000,1,0,0,0,0,0,0,0,0,0
chr4R,112000000,113000000,112500000,5,0,0,0,0,0,0,0,0,0
chr4R,113000000,114000000,113500000,1,0,0,0,0,0,0,0,0,0
chr4R,125000000,126000000,125500000,2,0,0,0,0,0,0,0,0,0
chr4R,128000000,129000000,128500000,1,0,0,0,0,0,0,0,0,0
chr4R,129000000,130000000,129500000,3,0,0,0,0,0,0,0,0,0
chr4R,130000000,131000000,130500000,9,2,0.2222222222222222,0,0,0,0,0.03636363636363636,0,0
chr4R,133000000,134000000,133500000,6,1,0.16666666666666666,1,0.16666666666666666,0,0,0.01818181818181818,0.01818181818181818,0
chr4R,136000000,137000000,136500000,2,0,0,0,0,0,0,0,0,0
chr4R,137000000,138000000,137500000,6,0,0,0,0,0,0,0,0,0
chr4R,141000000,142000000,141500000,3,0,0,0,0,0,0,0,0,0
chr4R,142000000,143000000,142500000,1,0,0,0,0,0,0,0,0,0
chr4R,145000000,146000000,145500000,2,0,0,0,0,0,0,0,0,0
chr4R,146000000,147000000,146500000,1,0,0,0,0,0,0,0,0,0
chr4R,147000000,148000000,147500000,3,0,0,0,0,0,0,0,0,0
chr4R,151000000,152000000,151500000,5,0,0,0,0,0,0,0,0,0
chr4R,153000000,154000000,153500000,4,0,0,0,0,0,0,0,0,0
chr4R,154000000,155000000,154500000,1,0,0,0,0,0,0,0,0,0
chr4R,157000000,158000000,157500000,5,0,0,0,0,0,0,0,0,0
chr4R,162000000,163000000,162500000,3,0,0,0,0,0,0,0,0,0
chr4R,163000000,164000000,163500000,2,0,0,0,0,0,0,0,0,0
chr4R,172000000,173000000,172500000,8,0,0,0,0,0,0,0,0,0
chr4R,173000000,174000000,173500000,8,2,0.25,0,0,0,0,0.03636363636363636,0,0
chr4R,174000000,175000000,174500000,6,0,0,1,0.16666666666666666,0,0,0,0.01818181818181818,0
chr4R,180000000,181000000,180500000,2,0,0,0,0,0,0,0,0,0
chr4R,181000000,182000000,181500000,2,0,0,0,0,0,0,0,0,0
chr4R,189000000,190000000,189500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr4R,191000000,192000000,191500000,1,0,0,0,0,0,0,0,0,0
chr4R,194000000,195000000,194500000,2,0,0,0,0,0,0,0,0,0
chr4R,277000000,278000000,277500000,1,0,0,0,0,0,0,0,0,0
chr4R,308000000,309000000,308500000,1,0,0,0,0,0,0,0,0,0
chr4R,322000000,323000000,322500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr4R,337000000,338000000,337500000,4,0,0,0,0,0,0,0,0,0
chr4R,459000000,460000000,459500000,1,0,0,0,0,0,0,0,0,0
chr4R,469000000,470000000,469500000,8,0,0,0,0,0,0,0,0,0
chr4R,474000000,475000000,474500000,2,1,0.5,1,0.5,1,0.5,0.01818181818181818,0.01818181818181818,0.01818181818181818
chr4R,501000000,502000000,501500000,1,0,0,0,0,0,0,0,0,0
